grid_id,latitude,longitude,risk_pct,risk_score,need_cctv,need_light,need_wifi,infra_need_score,vulnerability_score
G005959,35.10400509092503,128.42113683254112,0.0,0.0,1,1,1,1.0,0.0
G005960,35.10490670265209,128.42114697673318,0.0,0.0,1,1,1,1.0,0.0
G005961,35.10580831424224,128.42115712137576,0.0,0.0,1,1,1,1.0,0.0
G010051,35.11360745910933,128.46184643206632,0.0,0.0,1,1,1,1.0,0.0
G010052,35.114509058846274,128.4618570283078,0.0,0.0,1,1,1,1.0,0.0
G010053,35.115410658446045,128.4618676250199,0.0,0.0,1,1,0,0.8164340144256376,0.0
G010054,35.116312257908675,128.46187822220259,0.0,0.0,1,1,1,1.0,0.0
G010055,35.117213857234134,128.46188881985586,0.0,0.0,1,1,1,1.0,0.0
G010162,35.11269714779922,128.46293305833038,0.0,0.0,1,1,1,1.0,0.0
G010163,35.1135987473837,128.46294366618397,0.0,0.0,1,1,1,1.0,0.0
G010164,35.11450034683101,128.46295427450866,0.0,0.0,1,1,1,1.0,0.0
G010165,35.11540194614116,128.46296488330447,0.0,0.0,1,1,1,1.0,0.0
G010166,35.11630354531415,128.46297549257142,0.0,0.0,1,1,1,1.0,0.0
G010167,35.11720514434997,128.46298610230954,0.0,0.0,1,1,1,1.0,0.0
G010168,35.11810674324863,128.46299671251882,0.0,0.0,1,1,1,1.0,0.0
G010274,35.11268842643403,128.46403027989427,0.0,0.0,1,1,1,1.0,0.0
G010275,35.11359002572855,128.4640408998305,0.0,0.0,1,1,1,1.0,0.0
G010276,35.11449162488592,128.4640515202384,0.0,0.0,1,1,1,1.0,0.0
G010277,35.1153932239061,128.46406214111792,0.0,0.0,1,1,0,0.8164340144256376,0.0
G010278,35.11629482278913,128.46407276246913,0.0,0.0,0,0,1,0.18356598557436246,0.0
G010279,35.117196421534985,128.464083384292,0.0,0.0,1,1,1,1.0,0.0
G010280,35.118098020143655,128.46409400658663,0.0,0.0,1,1,1,1.0,0.0
G010385,35.11267969513967,128.4651275009866,0.0,0.0,1,1,1,1.0,0.0
G010386,35.11358129414393,128.46513813300544,0.0,0.0,1,1,1,1.0,0.0
G010387,35.11448289301101,128.46514876549648,0.0,0.0,1,1,1,1.0,0.0
G010388,35.115384491740905,128.4651593984597,0.0,0.0,1,0,1,0.5384822384689838,0.0
G010389,35.11628609033363,128.46517003189513,0.0,0.0,1,1,0,0.8164340144256376,0.0
G010390,35.11718768878918,128.4651806658028,0.0,0.0,0,1,1,0.6450837471053786,0.0
G010391,35.11808928710756,128.4651913001827,0.0,0.0,1,1,1,1.0,0.0
G010491,35.11267095391618,128.46622472160675,0.0,0.0,1,1,1,1.0,0.0
G010492,35.11357255262983,128.4662353657082,0.0,0.0,1,1,1,1.0,0.0
G010493,35.11447415120629,128.46624601028236,0.0,0.0,1,1,1,1.0,0.0
G010494,35.11537574964557,128.46625665532926,0.0,0.0,1,0,1,0.5384822384689838,0.0
G010495,35.116277347947666,128.4662673008489,0.0,0.0,1,1,1,1.0,0.0
G010496,35.11717894611259,128.46627794684133,0.0,0.0,1,1,1,1.0,0.0
G010497,35.11808054414032,128.4662885933065,0.0,0.0,1,1,1,1.0,0.0
G010597,35.112662202763566,128.46732194175422,0.0,0.0,1,1,1,1.0,0.0
G010598,35.11356380118626,128.46733259793825,0.0,0.0,1,1,1,1.0,0.0
G010599,35.11446539947179,128.46734325459553,0.0,0.0,1,0,1,0.5384822384689838,0.0
G010600,35.115366997620114,128.4673539117261,0.0,0.0,1,0,0,0.35491625289462136,0.0
G010601,35.11626859563126,128.4673645693299,0.0,0.0,1,0,1,0.5384822384689838,0.0
G010602,35.11717019350521,128.46737522740705,0.0,0.0,1,0,1,0.5384822384689838,0.0
G010603,35.118071791241974,128.4673858859575,0.0,0.0,1,1,1,1.0,0.0
G010703,35.11355503981325,128.46842982969505,0.0,0.0,1,1,1,1.0,0.0
G010704,35.1144566378075,128.46844049843546,0.0,0.0,1,0,1,0.5384822384689838,0.0
G010705,35.11535823566455,128.46845116764962,0.0,0.0,1,0,0,0.35491625289462136,0.0
G010706,35.11625983338441,128.4684618373376,0.0,0.0,1,1,1,1.0,0.0
G010707,35.11716143096707,128.46847250749946,0.0,0.0,1,1,1,1.0,0.0
G011336,35.241536417159885,128.4754443013309,0.0,0.0,1,1,1,1.0,0.0
G011337,35.24243799419048,128.47545509835757,0.0,0.0,1,1,1,1.0,0.0
G011338,35.24333957108361,128.47546589586372,0.0,0.0,1,1,1,1.0,0.0
G011473,35.24062597763088,128.47653244269395,0.0,0.0,1,1,1,1.0,0.0
G011474,35.24152755450477,128.4765432514,0.0,0.0,1,1,1,1.0,0.0
G011475,35.242429131241195,128.47655406058607,0.0,0.0,1,1,1,1.0,0.0
G011476,35.243330707840165,128.47656487025213,0.0,0.0,1,1,1,1.0,0.0
G011477,35.24423228430168,128.47657568039824,0.0,0.0,1,1,1,1.0,0.0
G011478,35.24513386062572,128.4765864910244,0.0,0.0,1,1,1,1.0,0.0
G011514,35.11980460091942,128.4761857219764,0.0,0.0,1,1,1,1.0,0.0
G011515,35.12070619590481,128.47619647864119,0.0,0.0,1,1,1,1.0,0.0
G011615,35.23971552857708,128.47762055973988,0.0,0.0,1,1,1,1.0,0.0
G011616,35.24061710529396,128.47763138012425,0.0,0.0,1,1,1,1.0,0.0
G011617,35.241518681873366,128.47764220098912,0.0,0.0,1,1,1,1.0,0.0
G011618,35.24242025831531,128.47765302233452,0.0,0.0,1,1,1,1.0,0.0
G011619,35.243321834619785,128.4776638441605,0.0,0.0,1,1,1,1.0,0.0
G011620,35.244223410786795,128.47767466646704,0.0,0.0,1,1,1,1.0,0.0
G011621,35.24512498681631,128.47768548925418,0.0,0.0,1,1,1,1.0,0.0
G011657,35.11799256825916,128.47726149845144,0.0,0.0,1,1,1,1.0,0.0
G011658,35.11889416322511,128.4772722662465,0.0,0.0,1,1,1,1.0,0.0
G011659,35.1197957580538,128.47728303451973,0.0,0.0,1,1,1,1.0,0.0
G011660,35.12069735274524,128.47729380327118,0.0,0.0,1,1,1,1.0,0.0
G011661,35.12159894729941,128.47730457250086,0.0,0.0,1,1,1,1.0,0.0
G011662,35.12250054171635,128.4773153422088,0.0,0.0,1,1,1,1.0,0.0
G011761,35.23970664655902,128.47871948453138,0.0,0.0,1,1,1,1.0,0.0
G011762,35.24060822298109,128.47873031707402,0.0,0.0,1,1,1,1.0,0.0
G011763,35.24150979926569,128.47874115009768,0.0,0.0,1,1,1,1.0,0.0
G011764,35.242411375412814,128.47875198360245,0.0,0.0,1,1,1,1.0,0.0
G011765,35.24331295142246,128.4787628175883,0.0,0.0,1,1,1,1.0,0.0
G011766,35.24421452729462,128.47877365205525,0.0,0.0,1,1,1,1.0,0.0
G011767,35.24511610302931,128.47878448700337,0.0,0.0,1,1,1,1.0,0.0
G011803,35.117983716050475,128.47835878634484,0.0,0.0,1,1,1,1.0,0.0
G011804,35.118885310722135,128.47836956622547,0.0,0.0,1,1,1,1.0,0.0
G011805,35.119786905256554,128.47838034658483,0.0,0.0,1,1,1,1.0,0.0
G011806,35.120688499653696,128.47839112742295,0.0,0.0,1,1,1,1.0,0.0
G011807,35.12159009391359,128.4784019087398,0.0,0.0,1,1,1,1.0,0.0
G011808,35.12249168803621,128.47841269053552,0.0,0.0,1,1,1,1.0,0.0
G011911,35.23969775456537,128.47981840884188,0.0,0.0,1,1,1,1.0,0.0
G011912,35.2405993306923,128.47982925354273,0.0,0.0,1,1,1,1.0,0.0
G011913,35.24150090668176,128.47984009872522,0.0,0.0,1,1,1,1.0,0.0
G011914,35.24240248253372,128.47985094438926,0.0,0.0,1,1,1,1.0,0.0
G011915,35.243304058248206,128.47986179053498,0.0,0.0,1,1,1,1.0,0.0
G011916,35.24420563382521,128.47987263716234,0.0,0.0,1,1,1,1.0,0.0
G011917,35.24510720926473,128.47988348427137,0.0,0.0,1,1,1,1.0,0.0
G011950,35.117073259396506,128.47944528227256,0.0,0.0,1,1,1,1.0,0.0
G011951,35.117974853910816,128.4794560737595,0.0,0.0,1,1,1,1.0,0.0
G011952,35.11887644828789,128.4794668657257,0.0,0.0,1,1,1,1.0,0.0
G011953,35.119778042527685,128.4794776581712,0.0,0.0,1,1,1,1.0,0.0
G011954,35.120679636630214,128.4794884510959,0.0,0.0,1,1,1,1.0,0.0
G011955,35.121581230595474,128.47949924449998,0.0,0.0,1,1,1,1.0,0.0
G011956,35.12248282442347,128.47951003838338,0.0,0.0,1,1,1,1.0,0.0
G012060,35.239688852596124,128.4809173326708,0.0,0.0,1,1,1,1.0,0.0
G012061,35.240590428427595,128.48092818952986,0.0,0.0,1,1,1,1.0,0.0
G012062,35.241492004121575,128.4809390468711,0.0,0.0,1,1,1,1.0,0.0
G012063,35.24239357967806,128.48094990469446,0.0,0.0,1,1,1,1.0,0.0
G012064,35.24329515509706,128.480960763,0.0,0.0,1,1,1,1.0,0.0
G012065,35.244196730378576,128.48097162178775,0.0,0.0,1,1,1,1.0,0.0
G012066,35.24509830552258,128.4809824810577,0.0,0.0,1,1,1,1.0,0.0
G012095,35.117064387620836,128.480542557123,0.0,0.0,1,1,1,1.0,0.0
G012096,35.11796598184023,128.48055336069496,0.0,0.0,1,1,1,1.0,0.0
G012097,35.11886757592236,128.48056416474665,0.0,0.0,0,1,1,0.6450837471053786,0.0
G012098,35.11976916986721,128.48057496927822,0.0,0.0,1,1,1,1.0,0.0
G012099,35.120670763674795,128.4805857742896,0.0,0.0,1,1,1,1.0,0.0
G012100,35.1215723573451,128.4805965797808,0.0,0.0,1,1,1,1.0,0.0
G012101,35.12247395087813,128.4806073857519,0.0,0.0,1,1,1,1.0,0.0
G012208,35.240581516186985,128.48202712503488,0.0,0.0,1,1,1,1.0,0.0
G012209,35.24148309158516,128.48203799453483,0.0,0.0,1,1,1,1.0,0.0
G012210,35.24238466684584,128.48204886451745,0.0,0.0,1,1,1,1.0,0.0
G012211,35.24328624196901,128.48205973498284,0.0,0.0,1,1,1,1.0,0.0
G012212,35.24418781695469,128.48207060593091,0.0,0.0,1,1,1,1.0,0.0
G012246,35.11795709983871,128.4816506471506,0.0,0.0,0,1,1,0.6450837471053786,0.0
G012247,35.118858693625576,128.48166146328785,0.0,0.0,1,1,1,1.0,0.0
G012248,35.11976028727515,128.48167227990544,0.0,0.0,1,1,1,1.0,0.0
G012249,35.12066188078745,128.4816830970034,0.0,0.0,1,1,1,1.0,0.0
G012250,35.12156347416247,128.48169391458177,0.0,0.0,1,1,1,1.0,0.0
G012251,35.12246506740022,128.48170473264054,0.0,0.0,1,1,1,1.0,0.0
G012396,35.11704661427772,128.482737105384,0.0,0.0,1,1,1,1.0,0.0
G012397,35.11794820790627,128.4827479331259,0.0,0.0,1,1,1,1.0,0.0
G012398,35.11884980139754,128.48275876134866,0.0,0.0,1,1,1,1.0,0.0
G012399,35.11975139475152,128.4827695900523,0.0,0.0,1,1,1,1.0,0.0
G012400,35.12065298796821,128.48278041923686,0.0,0.0,1,1,1,1.0,0.0
G012401,35.121554581047626,128.48279124890234,0.0,0.0,1,1,1,1.0,0.0
G012402,35.12245617398974,128.48280207904875,0.0,0.0,1,1,1,1.0,0.0
G012548,35.11613611924039,128.48382353944803,0.0,0.0,1,1,0,0.8164340144256376,0.0
G012549,35.11703771271031,128.4838343787935,0.0,0.0,1,1,1,1.0,0.0
G012550,35.11793930604292,128.48384521862036,0.0,0.0,1,1,1,1.0,0.0
G012551,35.11884089923827,128.4838560589286,0.0,0.0,1,1,1,1.0,0.0
G012552,35.11974249229632,128.48386689971827,0.0,0.0,1,1,1,1.0,0.0
G012553,35.12064408521709,128.48387774098939,0.0,0.0,1,1,1,1.0,0.0
G012554,35.12154567800054,128.48388858274194,0.0,0.0,0,1,1,0.6450837471053786,0.0
G012705,35.11612720803865,128.48492080029177,0.0,0.0,1,0,0,0.35491625289462136,0.0
G012706,35.11702880121232,128.48493165172164,0.0,0.0,1,0,1,0.5384822384689838,0.0
G012707,35.11793039424871,128.48494250363342,0.0,0.0,1,0,1,0.5384822384689838,0.0
G012708,35.11883198714779,128.48495335602712,0.0,0.0,1,1,1,1.0,0.0
G012709,35.11973357990957,128.4849642089028,0.0,0.0,1,1,1,1.0,0.0
G012710,35.12063517253407,128.48497506226045,0.0,0.0,1,1,1,1.0,0.0
G012711,35.12153676502125,128.48498591610007,0.0,0.0,1,1,1,1.0,0.0
G012712,35.122438357371124,128.48499677042173,0.0,0.0,1,1,1,1.0,0.0
G012865,35.11611828690671,128.48601806065363,0.0,0.0,1,1,1,1.0,0.0
G012866,35.117019879783804,128.4860289241679,0.0,0.0,0,1,1,0.6450837471053786,0.0
G012867,35.117921472523605,128.48603978816456,0.0,0.0,1,0,1,0.5384822384689838,0.0
G012868,35.1188230651261,128.4860506526437,0.0,0.0,0,0,1,0.18356598557436246,0.0
G012869,35.11972465759129,128.48606151760535,0.0,0.0,1,0,1,0.5384822384689838,0.0
G012870,35.12062624991919,128.4860723830495,0.0,0.0,1,0,1,0.5384822384689838,0.0
G012871,35.121527842109764,128.4860832489762,0.0,0.0,1,1,1,1.0,0.0
G012872,35.12242943416304,128.48609411538544,0.0,0.0,1,1,1,1.0,0.0
G012873,35.12333102607901,128.48610498227723,0.0,0.0,1,1,1,1.0,0.0
G013027,35.116109355844564,128.4871153205331,0.0,0.0,1,1,1,1.0,0.0
G013028,35.117010948424756,128.48712619613167,0.0,0.0,0,1,1,0.6450837471053786,0.0
G013029,35.11791254086764,128.48713707221324,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013030,35.118814133173224,128.4871479487778,0.0,0.0,0,1,1,0.6450837471053786,0.0
G013031,35.11971572534149,128.48715882582542,0.0,0.0,1,1,1,1.0,0.0
G013032,35.12061731737245,128.48716970335605,19.38,0.1938,1,0,1,0.5384822384689838,0.10435785781528906
G013033,35.1215189092661,128.48718058136976,11.81,0.11810000000000001,1,0,1,0.5384822384689838,0.063594752363187
G013034,35.12242050102244,128.48719145986655,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013035,35.12332209264146,128.4872023388465,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013190,35.11610041485223,128.48821257992958,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013191,35.117002007135184,128.48822346761247,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013192,35.11790359928084,128.4882343557789,0.0,0.0,0,0,1,0.18356598557436246,0.0
G013193,35.118805191289184,128.48824524442887,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013194,35.11970678316019,128.4882561335624,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013195,35.12060837489389,128.4882670231795,19.59,0.1959,1,0,1,0.5384822384689838,0.10548867051607393
G013196,35.12150996649028,128.48827791328023,11.18,0.1118,1,0,1,0.5384822384689838,0.06020231426083239
G013197,35.122411557949334,128.48828880386458,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013198,35.12331314927108,128.48829969493255,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013368,35.116993055915124,128.48932073860976,0.0,0.0,0,0,1,0.18356598557436246,0.0
G013369,35.11789464776321,128.48933163886102,0.0,0.0,1,1,1,1.0,0.0
G013370,35.118796239473966,128.48934253959638,0.0,0.0,0,1,1,0.6450837471053786,0.0
G013371,35.1196978310474,128.4893534408158,0.0,0.0,0,0,1,0.18356598557436246,0.0
G013372,35.120599422483515,128.4893643425194,0.0,0.0,0,0,1,0.18356598557436246,0.0
G013373,35.12150101378229,128.48937524470708,0.0,0.0,1,1,1,1.0,0.0
G013374,35.12240260494376,128.48938614737895,0.0,0.0,1,1,1,1.0,0.0
G013375,35.12330419596789,128.489397050535,0.0,0.0,1,1,1,1.0,0.0
G013493,35.229690972165955,128.49068702840364,0.0,0.0,1,1,1,1.0,0.0
G013494,35.23059254683617,128.49069798933024,0.0,0.0,1,1,1,1.0,0.0
G013495,35.23149412136887,128.4907089507436,0.0,0.0,1,1,1,1.0,0.0
G013496,35.232395695764026,128.49071991264373,0.0,0.0,1,1,1,1.0,0.0
G013497,35.23329727002167,128.49073087503066,0.0,0.0,1,1,1,1.0,0.0
G013565,35.11788568631475,128.49042892145906,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013566,35.118787277727606,128.49043983427978,0.0,0.0,1,1,1,1.0,0.0
G013567,35.119688869003134,128.49045074758513,0.0,0.0,1,1,1,1.0,0.0
G013568,35.120590460141315,128.49046166137512,0.0,0.0,0,1,1,0.6450837471053786,0.0
G013569,35.121492051142184,128.49047257564976,0.0,0.0,1,1,1,1.0,0.0
G013570,35.12239364200571,128.49048349040913,0.0,0.0,1,1,1,1.0,0.0
G013571,35.12329523273191,128.49049440565324,0.0,0.0,1,1,1,1.0,0.0
G013688,35.22878039921879,128.49177484109336,0.0,0.0,1,1,1,1.0,0.0
G013689,35.22968197372783,128.49178581368474,0.0,0.0,1,1,1,1.0,0.0
G013690,35.23058354809935,128.49179678676342,0.0,0.0,1,1,1,1.0,0.0
G013691,35.23148512233332,128.49180776032938,0.0,0.0,1,1,1,1.0,0.0
G013692,35.23238669642976,128.49181873438266,0.0,0.0,1,1,1,1.0,0.0
G013693,35.233288270388684,128.49182970892326,0.0,0.0,0,1,1,0.6450837471053786,0.0
G013694,35.23418984421004,128.49184068395124,0.0,0.0,1,1,1,1.0,0.0
G013754,35.10976238872416,128.4914279012474,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013755,35.1106639810747,128.49143882178785,0.0,0.0,1,1,1,1.0,0.0
G013756,35.11156557328793,128.49144974281327,0.0,0.0,1,1,1,1.0,0.0
G013765,35.119679897027396,128.49154805386976,0.0,0.0,1,1,1,1.0,0.0
G013766,35.12058148786734,128.49155897974615,0.0,0.0,1,1,1,1.0,0.0
G013767,35.121483078569945,128.49156990610777,0.0,0.0,1,1,1,1.0,0.0
G013768,35.122384669135215,128.4915808329546,0.0,0.0,1,1,1,1.0,0.0
G013886,35.22877139110791,128.49287361373567,0.0,0.0,1,1,1,1.0,0.0
G013887,35.229672965317924,128.49288459847855,0.0,0.0,1,1,1,1.0,0.0
G013888,35.23057453939039,128.49289558370927,0.0,0.0,1,1,1,1.0,0.0
G013889,35.23147611332532,128.49290656942782,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013890,35.232377687122714,128.49291755563422,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013891,35.23327926078257,128.4929285423285,0.0,0.0,1,1,1,1.0,0.0
G013892,35.23418083430487,128.4929395295107,0.0,0.0,1,1,1,1.0,0.0
G013951,35.10885181791155,128.49251414199657,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013952,35.10975341010092,128.49252507413203,0.0,0.0,1,0,1,0.5384822384689838,0.0
G013953,35.11065500215297,128.49253600675294,0.0,0.0,1,1,1,1.0,0.0
G013954,35.111556594067686,128.49254693985938,0.0,0.0,1,1,1,1.0,0.0
G013955,35.11245818584507,128.49255787345137,0.0,0.0,1,1,1,1.0,0.0
G014084,35.228762373025596,128.4939723858902,0.0,0.0,1,1,1,1.0,0.0
G014085,35.22966394693625,128.4939833827846,0.0,0.0,1,1,1,1.0,0.0
G014086,35.23056552070934,128.49399438016732,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014087,35.2314670943449,128.49400537803845,0.0,0.0,0,0,1,0.18356598557436246,0.0
G014088,35.2323686678429,128.49401637639792,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014089,35.23327024120337,128.49402737524585,0.0,0.0,1,1,1,1.0,0.0
G014090,35.234171814426276,128.4940383745822,0.0,0.0,1,1,1,1.0,0.0
G014146,35.107941237631465,128.4936003585864,0.0,0.0,1,1,1,1.0,0.0
G014147,35.10884282965934,128.49361130231577,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014148,35.10974442154988,128.49362224653115,0.0,0.0,1,1,1,1.0,0.0
G014149,35.11064601330309,128.49363319123253,0.0,0.0,1,1,1,1.0,0.0
G014150,35.11154760491897,128.49364413642,0.0,0.0,1,1,1,1.0,0.0
G014151,35.1124491963975,128.4936550820935,0.0,0.0,1,1,1,1.0,0.0
G014152,35.11335078773871,128.49366602825313,0.0,0.0,1,1,1,1.0,0.0
G014277,35.226048623313716,128.49503813335198,0.0,0.0,1,1,1,1.0,0.0
G014278,35.2269501973373,128.4950491409313,0.0,0.0,1,1,1,1.0,0.0
G014279,35.22785177122336,128.4950601489994,0.0,0.0,1,1,1,1.0,0.0
G014280,35.22875334497186,128.4950711575564,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014281,35.2296549185828,128.49508216660226,0.0,0.0,0,0,1,0.18356598557436246,0.0
G014282,35.23055649205621,128.49509317613698,0.0,0.0,0,0,1,0.18356598557436246,0.0
G014283,35.23145806539205,128.49510418616063,0.0,0.0,0,0,1,0.18356598557436246,0.0
G014284,35.23235963859034,128.49511519667323,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014285,35.23326121165109,128.49512620767476,0.0,0.0,1,1,1,1.0,0.0
G014286,35.234162784574266,128.4951372191653,0.0,0.0,1,1,1,1.0,0.0
G014295,35.242276934692526,128.49523634458745,0.0,0.0,1,1,1,1.0,0.0
G014296,35.24317850624003,128.49524736096893,0.0,0.0,1,1,1,1.0,0.0
G014297,35.244080077649976,128.4952583778396,0.0,0.0,1,1,1,1.0,0.0
G014339,35.10793223975096,128.49469750634023,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014340,35.10883383147968,128.49470846214896,0.0,0.0,1,1,1,1.0,0.0
G014341,35.10973542307105,128.49471941844425,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014342,35.110637014525096,128.49473037522606,0.0,0.0,0,0,1,0.18356598557436246,0.0
G014343,35.1115386058418,128.4947413324945,0.0,0.0,1,1,1,1.0,0.0
G014344,35.11244019702116,128.49475229024955,0.0,0.0,1,1,1,1.0,0.0
G014345,35.11334178806319,128.4947632484912,0.0,0.0,1,1,1,1.0,0.0
G014470,35.226039586188605,128.49613686807822,0.0,0.0,1,1,1,1.0,0.0
G014471,35.22694115991219,128.49614788780735,0.0,0.0,1,1,1,1.0,0.0
G014472,35.22784273349822,128.49615890802585,0.0,0.0,0,0,1,0.18356598557436246,0.0
G014473,35.22874430694671,128.49616992873374,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014474,35.22964588025763,128.49618094993104,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014475,35.23054745343099,128.49619197161775,0.0,0.0,1,1,1,1.0,0.0
G014476,35.231449026466805,128.49620299379393,0.0,0.0,1,0,0,0.35491625289462136,0.0
G014477,35.23235059936504,128.49621401645956,0.0,0.0,1,1,1,1.0,0.0
G014478,35.233252172125745,128.4962250396147,0.0,0.0,1,1,1,1.0,0.0
G014479,35.23415374474885,128.49623606325937,0.0,0.0,1,1,1,1.0,0.0
G014487,35.241366320781324,128.49632427004178,0.0,0.0,1,1,1,1.0,0.0
G014488,35.24226789216629,128.49633529809307,0.0,0.0,1,1,1,1.0,0.0
G014489,35.243169463413686,128.49634632663407,0.0,0.0,1,1,1,1.0,0.0
G014490,35.2440710345235,128.49635735566483,0.0,0.0,1,1,1,1.0,0.0
G014491,35.24497260549572,128.49636838518535,0.0,0.0,1,1,1,1.0,0.0
G014492,35.24587417633036,128.49637941519572,0.0,0.0,1,1,1,1.0,0.0
G014493,35.24677574702741,128.49639044569585,0.0,0.0,1,1,1,1.0,0.0
G014494,35.24767731758687,128.49640147668586,0.0,0.0,1,1,1,1.0,0.0
G014532,35.10792323194333,128.49579465360753,0.0,0.0,1,0,1,0.5384822384689838,0.0
G014533,35.108824823372565,128.4958056214956,0.0,0.0,1,1,1,1.0,0.0
G014534,35.10972641466446,128.49581658987074,0.0,0.0,1,1,1,1.0,0.0
G014535,35.11062800581898,128.49582755873303,0.0,0.0,1,1,1,1.0,0.0
G014536,35.111529596836185,128.4958385280824,0.0,0.0,1,1,1,1.0,0.0
G014537,35.11243118771604,128.49584949791893,0.0,0.0,1,1,1,1.0,0.0
G014538,35.11333277845854,128.49586046824265,0.0,0.0,1,1,1,1.0,0.0
G014662,35.22512896553228,128.49722457092608,0.0,0.0,1,1,1,1.0,0.0
G014663,35.22603053909308,128.49723560231513,0.0,0.0,1,1,1,1.0,0.0
G014664,35.22693211251633,128.49724663419406,0.0,0.0,1,0,1,0.5384822384689838,0.0
